feature	Acidaminococcus	Agathobacter	Akkermansia	Alistipes	Allisonella	Anaeroplasma	Anaerostipes	Asteroleplasma	Bacillus	Bacteroidales_RF16_group	Bacteroides	Barnesiella	Bifidobacterium	Bilophila	Blautia	Butyricicoccus	Butyricimonas	Butyrivibrio	CAG.352	CAG.873	Catenibacterium	Christensenellaceae_R.7_group	Citrobacter	Clostridia_UCG.014	Clostridia_vadinBB60_group	Clostridium_sensu_stricto_1	Colidextribacter	Collinsella	Coprobacter	Coprococcus	Defluviitaleaceae_UCG.011	Desulfovibrio	Dialister	Dorea	Enterobacter	Enterococcus	Erysipelatoclostridiaceae	Erysipelotrichaceae_UCG.003	Escherichia.Shigella	Faecalibacterium	Family_XIII_AD3011_group	Family_XIII_UCG.001	Flavonifractor	Fournierella	Fusicatenibacter	Holdemanella	Incertae_Sedis	Intestinibacter	Intestinimonas	Klebsiella	Lachnoclostridium	Lachnospira	Lachnospiraceae_FCS020_group	Lachnospiraceae_ND3007_group	Lachnospiraceae_NK4A136_group	Lachnospiraceae_UCG.004	Lachnospiraceae_UCG.010	Lactobacillus	Lactococcus	Marvinbryantia	Megasphaera	Methanobrevibacter	Monoglobus	Muribaculaceae	NK4A214_group	Negativibacillus	Odoribacter	Oscillibacter	Oscillospira	Parabacteroides	Paraprevotella	Parasutterella	Phascolarctobacterium	Prevotella	Prevotellaceae_NK3B31_group	RF39	Rikenellaceae_RC9_gut_group	Romboutsia	Roseburia	Ruminococcus	Slackia	Streptococcus	Subdoligranulum	Succinivibrio	Sutterella	Terrisporobacter	Turicibacter	Tyzzerella	UCG.002	UCG.003	UCG.004	UCG.005	UCG.010	Weissella	X.Eubacterium._coprostanoligenes_group	X.Eubacterium._eligens_group	X.Eubacterium._hallii_group	X.Eubacterium._ruminantium_group	X.Eubacterium._siraeum_group	X.Eubacterium._ventriosum_group	X.Eubacterium._xylanophilum_group	X.Ruminococcus._gauvreauii_group	X.Ruminococcus._torques_group	uncultured	vadinBE97
np0410	7	1139	83	3751	30	0	134	22	0	0	29368	280	128	38	1360	33	4	459	5286	0	43	336	0	1266	37	26	139	106	64	1510	0	15	1191	1431	0	0	1154	22	17	3466	3	5	8	105	61	0	7	25	4	13	489	267	7	328	3507	342	199	5	0	22	0	23	21	546	541	7	277	19	23	2432	2932	414	486	22531	636	0	0	16	2214	6749	0	9	1252	0	628	0	1	7	2191	626	0	164	774	3	222	1098	327	13	285	6	175	28	86	808	0
np0412	0	127	0	747	27	0	21	0	0	0	17486	42	16	0	1247	13	0	0	0	0	0	5	53	34	0	6	4	304	6	1733	0	0	48	491	2	138	0	3	52	1227	0	0	0	0	1225	0	0	2	0	157	58	36	0	212	12105	26	4	129	6	3	0	1	9	0	19	0	14	716	0	280	0	18	27	0	0	0	0	5	31	2085	0	4	147	0	33	0	0	0	2673	555	1	3	0	3	14	25	151	0	10	0	2	2	22	26	0
np0413	63	4269	23	2359	18	29	147	0	0	0	29639	403	415	8	1448	25	4	1	258	0	6	176	0	140	0	88	23	573	54	1001	16	2	368	1075	0	0	0	12	24	3005	0	10	0	0	111	4	5	25	5	6	149	56	9	37	854	76	161	0	0	13	0	52	32	557	131	6	29	28	75	845	284	17	1585	4910	27	22	0	75	1289	3144	5	2	468	0	1057	3	0	7	1255	986	0	121	19	0	26	157	771	4	5	9	176	115	40	105	0
np0415	0	23	38	601	0	0	38	75	5	0	735	15	143	6	241	3	6	3	95	0	0	113	6	212	5	3	4	81	2	238	3	0	42	197	0	0	74	0	5	405	0	0	0	0	30	22	1	0	0	0	17	18	4	54	35	0	0	0	0	2	0	62	4	86	42	0	12	0	0	44	73	15	14	357	0	6	242	24	110	171	0	3	136	0	20	0	2	0	122	21	4	58	9	0	0	62	112	0	1	0	3	12	4	129	15
np0418	0	184	75	3764	0	0	40	0	5	0	81855	295	135	7	2108	19	0	15	4011	0	0	1599	415	1578	417	62	146	736	0	1140	53	0	106	1844	160	12	58	5	37	2713	0	3	0	393	45	62	1	11	7	97	1008	70	0	344	50950	17	120	0	375	30	0	84	51	518	331	12	20	57	156	274	40	173	1080	4603	0	53	536	84	919	10	10	0	2311	0	247	2	24	1	3411	160	42	1138	24	0	1	708	367	6	22	0	97	16	31	8314	0
np0419	0	210	17	227	7	0	10	26	4	0	1494	9	66	3	309	0	2	0	66	0	3	47	19	379	0	2	16	67	1	193	4	0	79	165	9	9	95	3	5	702	0	2	0	0	10	1	0	0	0	191	48	5	1	87	126	5	4	11	0	5	0	81	12	163	23	1	2	0	0	39	169	139	167	1948	0	40	2192	12	74	309	3	0	203	0	19	0	4	0	363	225	0	112	4	0	0	215	9	0	0	0	17	15	0	48	4
np0421	0	293	32	108	50	0	4	7	8	0	1295	0	190	2	439	0	1	0	72	0	0	46	89	685	2	1	19	126	0	358	3	0	170	322	46	16	25	0	7	1453	0	0	0	0	26	3	0	0	0	381	149	41	0	90	170	3	1	70	0	10	0	115	18	89	37	0	7	0	12	51	103	230	318	5391	0	19	4703	22	127	385	0	0	398	0	34	0	1	1	644	717	6	153	2	0	0	166	12	0	0	0	29	31	2	22	0
np0422	0	438	779	10946	18	0	400	498	110	0	23534	430	2145	49	5744	46	101	58	1761	0	62	3010	50	9808	184	69	108	1624	15	5690	90	2	1032	4607	0	12	1082	100	68	9663	0	7	2	0	430	520	40	3	3	14	517	386	92	1210	791	162	32	26	3	128	0	597	62	2173	823	1	437	18	62	962	2090	684	535	11099	0	280	4936	366	2807	9921	19	78	3295	0	873	3	103	32	2812	437	80	914	244	0	72	2208	1860	0	48	5	88	246	111	3119	273
np0428	2	475	58	1732	17	0	55	10	0	0	12344	93	59	17	836	9	5	133	2611	0	31	174	1	607	10	7	34	109	52	999	0	13	238	846	0	2	729	14	15	1687	2	0	2	35	33	0	8	23	0	2	180	86	0	90	1179	29	41	0	3	18	0	18	14	294	242	0	140	6	16	1358	1661	156	155	7536	344	0	0	8	1380	1941	0	5	489	0	228	0	2	0	750	257	0	59	194	0	106	707	193	4	127	0	69	16	45	364	0
np0430	0	1026	20	434	24	0	102	14	0	0	4724	48	87	7	2165	9	0	153	2391	0	30	209	44	243	0	27	23	67	11	1158	0	7	88	1365	0	7	114	21	11	1763	0	3	0	71	81	0	12	28	0	6	174	172	8	259	1649	52	11	19	11	18	0	11	26	34	355	0	69	2	5	205	606	94	115	26002	279	0	0	22	1760	3055	0	0	763	0	133	0	1	0	809	237	0	100	115	18	103	555	661	5	58	1	72	38	62	282	0
np0431	0	9	3	221	0	0	390	0	0	0	6589	11	13	3	1461	26	0	0	12	0	1462	15	0	618	89	3	31	50	8	477	0	18	111	419	0	69	2	18	5	5473	6	0	0	2	64	0	1	6	0	103	89	0	3	95	0	10	11	0	1	75	0	3	0	163	24	3	50	3	0	129	9	58	12	19370	2	0	0	4	0	15	0	0	106	0	66	0	0	0	664	92	0	43	22	0	0	1	544	0	8	0	0	40	6	73	0
np0433	154	351	9	1642	92	2	107	25	66	0	24413	56	314	9	1201	67	1	0	11	0	54	237	0	228	8	25	11	147	5	1012	0	2	161	689	0	429	0	3	5	426	6	0	0	174	38	0	3	9	0	1	215	66	8	67	581	6	25	524	10	51	0	19	524	2848	611	10	15	44	10	917	2035	306	296	3867	0	6	0	61	7	990	10	4	140	0	498	6	4	9	833	795	0	294	2	11	366	43	418	1521	26	2	301	45	4	139	0
np0436	0	76	2	19	5	0	2	0	0	0	376	0	73	0	107	0	0	0	13	0	3	17	17	116	3	1	4	45	0	144	0	0	13	86	1	5	78	0	2	338	0	0	0	0	36	3	0	0	0	8	21	8	0	113	29	0	8	20	0	2	0	98	0	13	14	3	0	0	0	2	67	9	25	609	0	17	355	9	9	88	0	0	111	0	5	1	0	0	131	22	0	53	1	0	0	16	9	0	0	0	6	4	1	40	0
np0439	152	91	1	14	9	0	0	0	0	0	2819	3	95	0	797	0	0	0	4	0	1	25	0	511	3	0	5	77	0	267	0	0	86	277	0	15	0	0	61	845	0	3	0	0	40	0	0	0	0	77	184	41	0	33	684	40	0	14	0	20	0	2	19	11	58	0	0	1	0	23	5	36	169	14820	60	3	574	1	66	440	0	1	468	0	216	0	0	0	438	72	0	51	1	0	0	41	20	0	2	0	53	26	5	1	0
np0440	16	27	0	20	4	0	36	0	6	92	3142	0	16	0	651	4	0	0	5	6	380	50	37	855	39	4	30	20	0	168	1	11	342	152	0	92	1	0	14	141	4	3	0	0	525	45	8	0	0	318	82	1	0	8	23	7	10	29	3	4	0	11	0	497	42	8	0	4	0	13	0	0	537	11119	0	0	298	6	0	13	3	0	68	6	59	1	0	0	975	292	0	53	34	16	9	1	9	0	1	1	0	34	2	639	0
np0441	0	1204	97	1258	33	0	17	66	17	0	7432	23	490	12	1508	2	8	0	555	0	5	173	94	2232	7	7	23	428	0	970	6	0	427	1148	159	34	322	6	25	3910	0	1	0	0	119	16	6	0	0	914	341	119	1	829	382	8	15	107	0	32	0	254	61	715	115	0	17	6	10	199	870	851	744	12805	0	150	12892	55	433	2386	4	0	1191	0	128	0	2	0	1598	1207	3	318	12	0	0	1281	89	0	1	0	73	128	9	182	9
np0442	12	1550	0	1080	9	53	28	71	2	35	28117	68	78	11	1354	0	10	5	1654	594	16	215	0	5303	448	57	50	149	16	1121	27	60	455	1021	0	0	179	7	15	7025	31	0	0	82	113	34	17	5	1	0	277	104	8	953	1100	40	84	12	0	72	0	25	23	2288	268	0	38	17	10	554	551	170	805	21621	0	140	2409	82	761	1156	6	0	1179	463	835	9	0	19	3099	607	17	425	307	0	208	854	185	22	23	0	41	275	22	889	1
np0444	119	40610	25	1178	25	5	65	155	10	915	33282	189	5646	25	5660	8	4	0	339	1539	234	347	27	7964	987	150	225	563	20	2733	41	147	460	1200	4	258	191	69	135	1125	103	28	1	86	1222	10	708	27	4	22	749	7	43	1316	769	11	436	497	0	224	955	190	4	9149	439	48	21	29	224	2472	155	315	3636	29341	0	138	3864	171	53	1320	20	0	2675	69	1378	21	37	0	9172	2904	304	306	372	645	220	182	412	3	25	2	5	413	8	2867	0
np0447	259	16359	9	307	27	1	81	7	0	441	12187	57	15002	0	5124	4	0	0	47	559	254	236	3	4496	371	165	230	429	7	2936	15	44	414	955	0	159	38	71	45	901	59	53	0	42	1766	10	1231	32	0	6	851	0	61	534	333	14	170	669	1	197	317	213	0	6101	640	35	15	11	224	959	19	112	2890	38775	0	25	2125	156	7	307	0	0	3496	39	726	14	22	0	8736	2905	229	98	158	1206	90	28	835	3	6	0	0	376	1	1947	0
np0452	18	2561	114	1765	14	212	141	57	79	0	23696	67	167	27	1363	27	5	14	594	147	46	304	6	1441	98	60	28	198	24	1258	23	64	215	1564	3	105	66	16	53	2634	0	3	5	39	93	41	12	16	3	5	252	65	11	140	1006	65	28	0	1	13	35	23	29	1319	264	5	51	15	9	1210	567	281	533	5419	0	18	291	70	637	3237	3	4	725	176	1408	9	24	2	1268	1186	5	147	129	0	85	436	285	13	22	8	31	90	47	175	0
np0455	0	2889	146	2254	0	0	89	0	0	0	99388	536	2053	12	11500	34	1	28	1765	0	0	2445	232	6360	601	220	101	148	3	1479	0	0	389	2972	361	35	641	57	35	2801	0	12	0	504	500	366	38	41	0	0	2385	54	40	3231	500	66	202	234	4469	155	0	144	13	707	913	6	105	53	107	1390	36	419	2765	13801	0	195	6420	356	657	280	13	8	25055	0	1075	12	81	11	8782	4904	526	580	48	0	13	253	948	3	51	0	176	138	112	2376	0
np0456	0	348	20	220	9	0	16	0	0	0	4270	51	122	0	1245	0	0	20	2229	0	0	184	11	1147	3	21	6	65	0	328	5	0	54	638	55	0	19	0	0	1799	0	0	0	88	41	33	0	3	0	0	201	2	0	412	651	3	2	7	35	21	0	11	24	92	139	0	18	0	0	59	16	45	183	3436	0	0	558	31	280	18	0	0	1327	0	157	3	11	0	689	462	19	74	0	0	0	307	94	0	0	0	48	34	27	1328	0
np0459	4	3	6	94	1	0	264	0	0	0	4123	9	15	0	870	27	0	0	2	0	2478	7	1	478	35	0	8	22	2	216	0	6	84	131	0	117	0	5	5	5860	3	1	0	0	58	0	1	7	0	40	74	7	0	84	1	3	17	8	0	50	0	5	0	111	27	0	20	2	0	60	0	32	5	17018	1	0	0	4	0	14	0	0	109	0	40	0	0	0	432	73	0	38	4	0	0	0	440	0	0	0	0	50	0	93	0
np0462	0	261	25	484	0	0	9	0	0	0	29442	47	295	0	1491	5	0	4	469	0	0	440	95	201	133	23	21	17	0	479	0	0	70	739	203	0	220	4	10	176	0	8	0	19	133	16	3	0	3	0	618	4	3	162	230	14	45	6	2600	15	0	54	0	550	78	4	13	7	60	385	0	170	1337	928	0	48	606	59	0	17	0	0	481	0	234	3	7	0	8140	302	34	160	164	0	0	197	62	0	46	0	0	15	12	617	0
np0467	0	16	8	65	0	0	1040	0	176	0	446	7	10813	3	2089	0	0	3	855	0	19	46	77	38	0	144	2	917	0	326	0	0	34	100	0	278	0	10	9	819	0	0	0	2	5	0	0	275	1	2	16	18	0	539	45	3	0	900	13	2	0	129	4	42	22	0	1	0	0	24	74	34	31	650	0	0	1	89	7	68	0	5	299	0	6	6	10	9	126	8	0	4	8	302	4	34	10	1	4	0	1	27	13	6	0
np0468	32	55	6	19	132	0	1991	0	0	0	227	0	9614	0	1025	3	0	0	48	0	0	10	0	7	0	17	4	1657	0	313	0	0	182	294	0	48	0	9	0	209	0	0	0	21	106	0	2	60	0	8	139	37	0	15	8	9	0	5777	5	0	0	64	53	36	1	0	0	12	0	17	10	4	14	13829	1	0	0	15	6	10	41	0	119	0	0	0	0	117	14	1	0	3	0	20	0	67	31	0	0	0	24	39	23	101	0
np0469	30	131	6	2082	4	0	0	54	2	0	12823	18	22	2	304	4	0	0	2	0	16	83	79	119	17	39	82	86	2	327	78	0	9092	188	0	18	1	0	18	614	58	80	9	0	0	2	0	22	26	86	334	0	4	19	773	21	205	3	7	12	0	34	0	888	109	8	8	11	15	267	2504	2	1587	8327	0	0	0	33	4833	121	1	2	79	49452	90	6	8	0	7038	1295	0	329	9	3	0	130	48	0	4	2	28	20	2	571	0
np0472	118	298	29	124	32	0	100	0	29	0	1086	5	230	0	422	9	0	0	60	16	131	28	0	1028	0	25	0	30	0	54	1	2	186	127	0	160	3	0	16	965	1	0	0	0	227	13	0	5	0	129	28	12	4	36	69	4	0	60	3	4	90	26	0	114	74	0	10	0	0	39	43	30	62	3551	0	0	26	15	116	363	0	0	244	71	95	2	0	0	94	27	0	28	8	7	14	12	66	0	3	0	0	18	6	16	0
np0473	1	90	5	876	93	1	65	38	52	0	22834	57	184	10	1771	13	0	0	9	0	98	208	0	143	21	28	60	143	1	1985	3	1215	394	795	0	314	0	165	41	952	17	0	50	0	30	0	6	7	0	0	596	408	3	151	2057	135	185	419	0	31	0	0	106	440	426	0	35	9	0	372	1162	1099	173	70	1155	1	2101	22	19	664	14	5	331	0	987	4	9	21	2186	1663	0	88	10	0	144	27	358	738	19	0	342	44	8	1663	0
np0474	0	31	12	403	0	0	7	0	0	0	1829	55	20	0	221	0	0	6	383	0	0	129	0	218	0	9	3	28	0	113	0	0	47	176	16	0	0	2	0	232	0	0	0	13	4	18	2	5	0	0	16	12	0	27	31	7	0	0	3	2	0	1	4	15	22	0	28	0	3	68	0	18	83	300	0	0	26	15	102	3	0	4	84	0	100	0	5	0	65	55	0	12	0	0	0	50	343	0	0	0	0	11	5	118	0
np0475	18	1059	9	766	3	13	62	31	12	26	19342	51	39	10	462	2	0	3	168	247	84	66	32	855	148	9	16	48	12	314	7	25	96	284	1	64	41	35	58	508	10	2	1	20	91	4	17	7	6	91	87	10	3	60	355	9	64	4	0	8	6	9	2	2450	64	8	4	5	9	1276	294	54	614	3368	0	44	508	15	151	426	1	0	182	68	349	3	8	0	1229	460	24	77	92	12	42	89	44	38	9	4	54	57	9	181	0
np0476	0	322	4	425	77	0	18	0	22	0	15389	32	44	0	192	31	0	0	0	0	0	163	102	1	0	5	146	1095	14	1696	0	0	6	647	3	39	0	1	251	790	2	0	11	0	8	14	0	2	0	75	1425	16	0	19	90	8	0	41	0	4	0	0	0	7	5	0	9	92	3	137	94	16	140	13265	0	0	0	1	5938	31	28	0	97	0	500	0	0	0	618	580	1	6	0	0	6	6	173	0	0	5	3	17	35	169	0
np0477	0	432	0	1368	0	7	5	3	1	0	7304	63	14	0	365	0	0	0	86	1	0	70	1	53	2	12	7	80	8	115	0	3	60	347	0	0	0	0	0	431	15	6	0	0	8	0	1	4	0	4	45	28	0	19	578	13	7	3	0	4	0	4	8	0	51	0	3	4	8	161	112	1	117	803	106	18	0	16	184	4785	0	0	135	0	155	0	0	2	380	207	0	44	3	0	6	36	31	0	6	0	161	7	5	104	0
np0480	158	4665	11	599	10	0	86	12	0	921	17037	49	183	12	2011	4	1	0	56	244	1270	166	60	2360	162	41	70	132	9	607	0	40	350	298	0	103	13	246	36	419	21	3	0	31	322	8	829	8	3	102	286	0	24	129	530	19	174	48	0	37	27	196	0	4376	119	45	0	12	57	2109	42	74	3162	17003	0	25	1289	50	93	161	6	0	181	62	445	4	12	0	2935	1073	24	197	139	16	86	37	138	24	4	0	0	127	4	626	0
np0482	12	508	178	405	3	30	18	7	0	1	8592	28	40	0	257	14	5	23	135	17	0	86	0	527	26	10	0	12	4	217	7	8	96	254	1	0	17	8	9	809	0	0	2	14	25	6	2	0	0	96	60	38	1	33	488	17	4	0	0	5	0	3	7	458	82	2	8	41	7	203	353	25	263	2524	97	0	110	12	613	243	0	0	193	570	210	3	2	1	416	246	1	42	34	0	30	153	20	11	21	2	83	28	0	52	0
np0483	0	33	99	2913	0	0	58	0	2	0	20208	237	22	13	339	3	33	0	0	0	0	1	2	2	0	0	3	0	88	18	0	0	116	0	0	0	0	4	209	37	0	0	93	0	10	0	0	0	16	53	236	58	0	0	7	0	0	231	0	0	0	0	18	0	23	0	63	134	6	451	0	11	1	5	0	1	0	17	541	20	0	0	39	0	0	2	0	0	2	305	2	5	0	0	7	5	35	0	9	2	0	0	0	21	0
np0486	70	113	3	108	16	0	33	1	0	0	1011	1	632	0	640	18	0	0	3	0	40	14	0	118	0	3	19	207	0	308	0	0	270	279	0	231	0	0	0	1499	0	18	0	3	161	27	2	2	0	2	202	6	3	940	8	204	0	37	92	109	0	15	5	144	36	0	4	9	0	38	18	19	117	20332	0	3	0	14	5	57	0	0	51	0	339	1	2	0	1254	537	0	38	1	13	3	11	117	0	2	0	1	85	0	10	0
np0491	315	3852	6	2457	178	1	1694	15	0	0	23875	66	449	21	693	112	1	2	17	6	507	1010	0	1402	96	19	160	1067	0	6119	0	23	604	2169	0	111	4	85	9	15788	19	31	2	282	100	33	6	10	14	4	1399	384	15	124	816	515	162	863	0	34	0	98	632	2367	787	86	10	50	43	997	1279	821	587	31196	0	21	35	45	68	738	26	2	407	30	3915	3	0	2	11834	4730	0	509	145	335	630	282	248	2436	417	0	8	25	17	1210	0
np0492	0	152	8	1404	205	0	72	197	0	0	37269	98	182	18	2018	57	0	0	45	0	122	456	0	132	45	35	47	1025	3	3823	0	1977	2193	2467	0	108	0	45	15	757	34	0	10	0	69	0	0	12	3	0	576	211	11	353	5980	30	531	2066	0	22	0	2	60	734	526	0	27	4	0	495	694	830	144	3	1157	0	2028	38	3	438	95	0	1034	0	3260	7	9	75	2198	536	0	191	23	53	324	23	415	0	13	13	25	94	13	3133	0
np0498	0	142	2	1988	18	0	25	0	0	0	29923	24	13	0	1028	22	0	0	0	0	0	1	5	29	0	4	7	419	0	2429	0	0	13	364	0	58	0	0	36	1279	0	0	2	0	2939	0	0	2	0	131	34	32	0	66	7340	8	0	52	1	22	0	0	13	2	11	0	8	335	1	492	0	28	44	5	0	0	0	2	32	2196	0	7	185	0	73	0	0	0	3879	321	4	5	0	3	8	6	58	0	8	2	4	6	44	11	0
np0501	260	43	0	246	40	0	27	0	0	0	4924	8	60	2	386	4	1	14	33	0	5	68	0	292	2	0	9	102	0	202	0	15	76	149	0	0	0	5	0	559	0	5	0	0	21	4	0	0	0	3	100	19	0	32	261	163	20	0	0	6	0	0	4	77	6	0	2	5	0	73	477	14	466	345	155	8	136	2	71	491	0	13	311	0	231	0	0	0	754	74	0	24	10	0	3	19	51	0	8	0	4	13	3	40	0
np0502	13	1278	24	740	6	71	48	15	8	1	15011	25	63	5	770	4	0	6	285	133	23	118	0	1056	45	26	14	86	12	474	21	15	142	410	0	3	26	9	16	868	0	2	0	41	192	9	5	5	2	4	65	18	7	170	445	33	10	0	0	0	2	14	6	1540	70	0	9	5	6	415	817	66	319	4473	0	10	386	30	421	817	0	0	206	422	462	0	5	0	741	490	1	68	91	0	52	109	61	13	15	3	119	98	17	77	0
np0503	29	1149	12	4015	11	0	29	2	0	0	16895	534	81	5	376	12	9	0	350	0	0	110	0	74	14	43	26	157	36	190	0	49	75	342	0	2	0	7	9	1629	12	12	2	0	23	0	0	11	0	2	275	63	5	22	246	135	13	0	0	6	0	8	3	2	138	39	27	14	13	657	495	9	387	3572	183	14	0	21	670	2364	8	0	350	1	1880	0	2	0	1190	979	0	23	25	0	18	17	41	1	15	0	727	27	19	441	0
np0507	0	333	63	726	0	0	38	0	4	0	65599	82	204	9	4755	29	1	30	5410	2	1	1501	127	1937	412	101	115	681	0	1690	0	0	284	3184	35	464	0	0	49	6500	0	67	0	281	27	47	6	11	15	0	1582	135	34	756	38745	22	32	141	0	49	0	62	155	1330	506	7	19	70	70	196	33	268	1510	12936	0	13	878	155	8675	7	7	2	2126	0	244	4	37	0	4895	413	125	1270	15	0	0	138	1359	10	30	0	213	17	37	3107	0
np0512	15	1814	139	1136	8	33	167	98	12	16	21837	115	232	12	1212	28	5	5	960	344	43	244	70	5277	209	55	38	113	9	680	10	16	594	503	9	6	377	35	23	2261	16	1	28	44	66	15	10	45	1	89	110	188	13	439	1062	62	107	0	3	36	0	33	29	3376	116	4	32	31	19	475	610	78	491	18290	0	45	1725	22	1325	1752	6	0	812	31000	412	8	8	14	2056	686	8	351	413	0	222	206	51	11	19	16	90	84	20	527	1
np0521	202	5998	8	139	109	0	33	2	163	0	2080	6	922	1	706	2	0	0	70	129	84	39	0	3712	2	19	8	1423	0	602	0	4	795	494	0	807	11	2	123	1417	2	5	0	16	83	29	3	3	1	111	56	1	3	40	196	2	4	124	0	17	226	45	0	945	131	0	1	4	1	83	115	41	333	18461	0	7	141	32	91	1219	13	0	592	640	145	4	11	0	368	65	0	51	16	0	6	20	46	0	1	0	1	33	3	76	0
np0522	0	2127	570	3809	12	0	161	1507	48	0	18587	167	4490	40	8768	20	23	10	2769	0	41	1566	55	8811	84	70	530	2436	5	4430	74	0	1098	3814	4	11	881	23	32	17588	0	11	0	0	929	213	15	3	0	48	760	367	57	2784	1860	75	26	183	5	230	0	1240	159	1388	448	0	152	23	34	596	3800	739	788	25524	0	582	15187	307	1839	6449	22	8	5285	0	510	5	77	11	7936	979	33	936	138	0	16	7600	381	0	10	0	858	420	84	1167	70
np0523	63	1170	45	6258	84	0	54	0	0	0	38357	1910	382	102	1630	48	65	0	114	0	0	238	469	281	52	146	78	483	55	497	0	1314	2006	1147	0	745	0	6	749	1057	165	11	15	0	609	5	27	50	30	2050	2582	16	3	34	256	303	835	86	18	12	0	40	7	70	254	1203	180	92	225	2392	189	237	481	7057	50	131	0	117	0	701	7	4	333	0	2563	10	9	6	14337	3755	0	129	45	8	1	62	23	0	11	0	0	175	11	1589	14
np0524	0	116	548	6593	3	0	112	177	22	0	8875	197	1063	26	1901	12	60	10	429	0	18	1150	3	2592	112	36	30	560	4	2112	57	0	424	1835	0	1	409	43	18	4052	0	0	0	0	149	252	19	3	2	2	193	160	39	402	169	49	13	0	0	47	0	601	39	1186	331	1	196	11	11	362	968	216	250	3204	0	129	2579	178	811	3551	5	46	1149	0	330	4	31	22	1239	209	54	306	140	0	25	772	701	3	29	0	37	76	50	1975	258
np0525	17	179	12	1101	9	7	25	3	0	0	13215	74	47	6	549	7	0	34	12	0	18	38	0	514	0	28	9	6	2	236	0	0	46	991	0	0	0	0	4	1202	0	0	2	32	35	13	0	11	0	3	87	59	2	39	242	36	0	0	0	4	0	1	14	81	98	0	42	10	11	570	362	95	122	648	0	0	0	38	161	342	0	6	274	0	501	0	0	0	143	134	0	52	3	0	13	313	168	10	22	0	2	30	16	79	0
np0527	32	41	0	72	74	0	2283	0	0	0	661	16	17662	0	874	0	0	1	118	0	43	62	2	24	0	55	5	181	0	210	0	0	35	142	0	286	5	12	10	273	0	0	0	21	92	0	2	128	0	19	91	12	0	78	37	14	1	3834	12	2	0	86	78	58	14	0	0	26	0	65	157	11	12	1922	9	0	0	33	4	104	0	1	130	0	3	2	2	13	51	9	0	5	4	77	3	22	39	0	7	0	19	12	8	50	0
np0529	0	1277	361	11188	0	0	174	0	0	0	145656	1302	488	29	2743	41	12	1133	13857	0	0	2791	15	2943	319	268	62	886	5	1907	353	0	715	3372	31	3	3	48	74	5826	0	22	1	692	216	205	39	52	11	0	456	280	32	303	7767	132	315	6	6	55	0	8	87	871	312	5	234	95	99	1325	23	1110	2435	2230	0	64	130	300	3438	65	10	37	2723	0	1621	14	69	5	5491	2884	9	1038	33	0	26	1634	814	22	73	21	796	64	182	2454	5
np0531	0	99	0	35	0	0	0	19	0	26	1518	0	4	0	94	0	0	0	11	12	0	16	0	673	39	1	3	0	0	108	9	0	24	55	2	0	0	0	0	1358	2	1	0	0	0	0	0	0	0	1	57	1	0	44	44	0	11	6	4	0	0	2	0	92	54	0	0	0	1	25	8	40	43	2171	0	1	154	0	5	45	0	0	105	4	460	0	0	0	686	299	0	16	15	0	0	2306	29	0	0	0	0	61	0	93	0
np0534	0	515	31	685	0	0	10	0	2	0	39615	117	697	0	2807	14	2	24	479	0	0	495	286	510	225	71	71	76	0	736	0	0	113	1364	358	4	100	0	12	541	0	7	0	78	319	45	0	2	5	0	1084	11	5	408	230	35	135	80	2344	34	0	115	7	892	204	0	28	28	56	436	3	354	2737	12541	0	10	1975	69	36	62	0	0	861	0	938	0	25	0	8256	438	53	193	65	0	1	195	208	0	33	0	0	21	4	821	0
np0535	0	337	71	3974	6	293	112	293	0	0	18125	295	140	12	1972	37	0	0	787	0	10	165	0	99	62	62	23	162	16	1315	0	63	231	1497	0	169	0	7	4	5655	0	0	1	0	35	0	4	12	6	0	146	133	3	110	274	68	0	155	2	15	0	0	43	267	181	0	107	9	3	415	375	151	275	4	3	4	191	52	334	8967	0	10	606	0	622	9	7	11	582	549	7	118	37	1	54	234	335	0	20	3	19	53	44	104	0
np0536	168	14270	32	937	95	0	180	42	409	24	17817	31	292	10	2820	23	7	8	424	537	126	173	11	12191	96	65	85	893	17	2725	24	22	1048	1987	0	1370	118	4	310	5494	6	11	2	100	359	50	20	16	2	514	206	29	12	314	1031	22	62	39	3	78	99	78	8	3584	285	5	19	5	12	767	1848	135	1497	74235	0	31	1081	71	854	6265	16	0	1637	3427	861	9	16	0	2208	775	3	233	94	2	102	192	250	4	16	2	16	199	47	485	0
np0537	1293	1850	13	208	18	0	4	0	3	0	1669	11	10	0	181	4	0	0	3	0	7	12	10	62	0	62	215	134	0	175	0	4	4657	180	0	10	0	0	10	404	0	27	1	1	3	0	0	15	1	82	268	0	3	23	102	51	4	5	0	17	0	20	0	339	177	1	5	7	0	58	830	13	1004	9054	0	0	0	31	6865	108	0	0	164	45891	161	16	3	2	454	1301	0	6	0	5	0	25	141	0	0	0	44	11	1	21	0
np0538	38	1002	6	3059	5	85	28	0	0	0	12834	172	85	4	616	8	2	0	254	0	0	97	0	84	0	62	13	156	23	237	0	8	48	613	0	80	0	5	25	1185	3	8	0	0	21	3	8	9	0	3	56	82	6	35	303	18	0	0	0	3	0	5	16	0	80	0	16	14	10	544	308	8	329	2263	111	4	0	50	815	2677	0	0	328	0	839	0	0	5	290	440	0	16	3	0	47	57	119	0	9	1	15	36	44	94	0
